R.Shift,azeite_oliva,azeite_oliva1,azeite_oliva2,oleo_canola media,oleo_canola1,oleo_canola2,oleo_girassol media,oleo_girassol1,oleo_girassol2,oleo_maria media,oleo_maria1,oleo_maria2,oleo_milho media,oleo_milho1,oleo_milho2,oleo_soja media,oleo_soja1,oleo_soja2
604.058,-0.000701861,-0.000784603,-0.000619118,-0.000704954,-0.000781176,-0.000628733,-0.000657347,-0.000686244,-0.00062845,-0.00075518,-0.000816376,-0.000693983,-0.000567943,-0.000417452,-0.000718434,-0.000647993,-0.000699385,-0.000596601
606.018,-0.000737747,-0.000807468,-0.000668026,-0.000733813,-0.000822157,-0.000645469,-0.000718728,-0.000711469,-0.000725987,-0.000729748,-0.000882021,-0.000577474,-0.000656741,-0.000407005,-0.000906476,-0.000712676,-0.000726796,-0.000698556
607.978,-0.000692373,-0.000747347,-0.0006374,-0.000717678,-0.000739503,-0.000695854,-0.000761626,-0.000661643,-0.000861609,-0.000741567,-0.000990056,-0.000493078,-0.000772524,-0.000545486,-0.000999562,-0.000709067,-0.000697294,-0.000720839
609.937,-0.000741734,-0.000762831,-0.000720637,-0.000713418,-0.00075675,-0.000670085,-0.000786872,-0.000765203,-0.000808542,-0.000796898,-0.001009036,-0.00058476,-0.000807433,-0.000621415,-0.00099345,-0.000740105,-0.000700192,-0.000780018
611.895,-0.000792136,-0.000691292,-0.00089298,-0.000769149,-0.000729046,-0.000809253,-0.000845908,-0.000811729,-0.000880087,-0.000895181,-0.001113429,-0.000676932,-0.000865548,-0.000693782,-0.001037315,-0.000729723,-0.000635858,-0.000823589
613.852,-0.000838029,-0.000736932,-0.000939126,-0.000781442,-0.000683031,-0.000879853,-0.000895714,-0.000915962,-0.000875466,-0.000936412,-0.00118357,-0.000689253,-0.000921571,-0.000732498,-0.001110643,-0.000754644,-0.00065648,-0.000852808
615.809,-0.000969656,-0.000918151,-0.001021162,-0.000825601,-0.000744216,-0.000906987,-0.000927244,-0.000958106,-0.000896383,-0.001014742,-0.001186573,-0.000842911,-0.000963885,-0.000774736,-0.001153034,-0.000813948,-0.000754028,-0.000873869
617.764,-0.001037941,-0.001063053,-0.00101283,-0.000855875,-0.000780421,-0.000931329,-0.000945618,-0.000997806,-0.000893429,-0.001051456,-0.001163756,-0.000939157,-0.000931907,-0.000883935,-0.00097988,-0.000842345,-0.000834691,-0.000849999
619.719,-0.00107507,-0.00111318,-0.00103696,-0.000915603,-0.000909164,-0.000922043,-0.000979486,-0.001069748,-0.000889223,-0.001150449,-0.001203333,-0.001097566,-0.000931743,-0.000908491,-0.000954994,-0.000995033,-0.001020921,-0.000969145
621.673,-0.001109846,-0.001306467,-0.000913226,-0.000958218,-0.001015724,-0.000900712,-0.001004058,-0.001074134,-0.000933983,-0.001223131,-0.001277108,-0.001169153,-0.000972684,-0.000943901,-0.001001466,-0.001065112,-0.001119291,-0.001010932
623.626,-0.001140788,-0.001363808,-0.000917769,-0.000913142,-0.000943994,-0.00088229,-0.001043855,-0.001025174,-0.001062536,-0.001191349,-0.001225596,-0.001157102,-0.000967285,-0.00095635,-0.00097822,-0.001110861,-0.001213609,-0.001008112
625.578,-0.00114159,-0.001343277,-0.000939903,-0.000992391,-0.0011174,-0.000867382,-0.001086549,-0.00106206,-0.001111037,-0.001165807,-0.00118675,-0.001144864,-0.00095222,-0.000934582,-0.000969858,-0.001127695,-0.001172856,-0.001082534
627.529,-0.001155871,-0.001283201,-0.001028542,-0.001027993,-0.001065528,-0.000990457,-0.001177042,-0.001075704,-0.00127838,-0.001157317,-0.001179181,-0.001135453,-0.000991158,-0.000988169,-0.000994148,-0.00111212,-0.001196798,-0.001027442
629.48,-0.001184829,-0.001366456,-0.001003201,-0.001062051,-0.001115442,-0.001008661,-0.001242893,-0.001178427,-0.001307359,-0.001144859,-0.001201465,-0.001088253,-0.001015641,-0.000987405,-0.001043877,-0.001136707,-0.001240219,-0.001033195
631.429,-0.001219776,-0.001337,-0.001102552,-0.001124695,-0.001167482,-0.001081908,-0.001239839,-0.001235043,-0.001244635,-0.001142799,-0.001233906,-0.001051692,-0.001126626,-0.001191655,-0.001061597,-0.001101253,-0.001132144,-0.001070362
633.378,-0.001273352,-0.001373502,-0.001173202,-0.001101519,-0.001073498,-0.001129541,-0.00131238,-0.001379838,-0.001244923,-0.001155482,-0.001209001,-0.001101963,-0.001151885,-0.001220762,-0.001083007,-0.001105497,-0.001184338,-0.001026656
635.326,-0.001171811,-0.001212319,-0.001131304,-0.001184769,-0.001207836,-0.001161703,-0.001311447,-0.001388394,-0.001234501,-0.001204525,-0.001243271,-0.001165778,-0.001167071,-0.001228996,-0.001105145,-0.001212802,-0.001290843,-0.001134761
637.273,-0.001236546,-0.001321464,-0.001151627,-0.001168219,-0.001200832,-0.001135606,-0.001304708,-0.001426629,-0.001182787,-0.001279005,-0.001240036,-0.001317974,-0.001220478,-0.001226845,-0.001214112,-0.001255234,-0.001370364,-0.001140105
639.219,-0.001185472,-0.001256055,-0.001114889,-0.001134047,-0.001191949,-0.001076144,-0.00129525,-0.001387787,-0.001202713,-0.001211778,-0.00113442,-0.001289135,-0.001234653,-0.001172371,-0.001296934,-0.001309406,-0.001391841,-0.001226971
641.164,-0.001141218,-0.001202473,-0.001079963,-0.001176752,-0.001327427,-0.001026077,-0.001256337,-0.001332846,-0.001179827,-0.001219826,-0.001182323,-0.00125733,-0.001206697,-0.001184568,-0.001228826,-0.001268615,-0.001371149,-0.00116608
643.109,-0.001119172,-0.001197942,-0.001040402,-0.001144316,-0.001262645,-0.001025987,-0.001288209,-0.001398269,-0.001178149,-0.001162985,-0.001115459,-0.00121051,-0.001205212,-0.001188493,-0.001221931,-0.001247668,-0.001406064,-0.001089272
645.053,-0.001143807,-0.001250236,-0.001037378,-0.001183937,-0.001306718,-0.001061156,-0.00134191,-0.001417798,-0.001266021,-0.00115981,-0.001145418,-0.001174203,-0.001190568,-0.00119253,-0.001188606,-0.001212542,-0.001398438,-0.001026647
646.995,-0.001225376,-0.001236358,-0.001214393,-0.001275735,-0.001332743,-0.001218727,-0.001261042,-0.001306466,-0.001215618,-0.001123506,-0.001140874,-0.001106138,-0.001298342,-0.001306451,-0.001290233,-0.001118352,-0.00124654,-0.000990165
648.937,-0.001227877,-0.001209794,-0.001245959,-0.001298722,-0.001324615,-0.001272829,-0.001302519,-0.001309776,-0.001295262,-0.001156258,-0.001212145,-0.00110037,-0.001315893,-0.001382759,-0.001249027,-0.001093454,-0.001303846,-0.000883063
650.878,-0.00121127,-0.00115162,-0.00127092,-0.001358214,-0.001370523,-0.001345906,-0.001282318,-0.001235266,-0.00132937,-0.00121742,-0.001256655,-0.001178185,-0.001293225,-0.001367635,-0.001218815,-0.001184934,-0.001366816,-0.001003051
652.819,-0.001230654,-0.001195247,-0.001266062,-0.001328717,-0.001320981,-0.001336453,-0.001306952,-0.001297063,-0.001316842,-0.001278814,-0.001267434,-0.001290193,-0.001388508,-0.001419645,-0.001357372,-0.001272269,-0.001406064,-0.001138474
654.758,-0.001247608,-0.001234144,-0.001261072,-0.001344958,-0.001403718,-0.001286198,-0.001334199,-0.001323492,-0.001344906,-0.001247385,-0.001266272,-0.001228498,-0.001426374,-0.001454677,-0.001398072,-0.001311679,-0.001336841,-0.001286517
656.697,-0.001293692,-0.001304886,-0.001282498,-0.001302708,-0.001446389,-0.001159026,-0.001300354,-0.001327183,-0.001273525,-0.001300925,-0.001376916,-0.001224934,-0.001365306,-0.001438513,-0.0012921,-0.001333974,-0.001337748,-0.0013302
658.634,-0.001352327,-0.001450299,-0.001254355,-0.001286698,-0.001446389,-0.001127006,-0.001285834,-0.001364908,-0.001206761,-0.001297429,-0.001396327,-0.00119853,-0.001294557,-0.001317963,-0.001271151,-0.001361508,-0.001328782,-0.001394234
660.571,-0.00143863,-0.001486106,-0.001391154,-0.001292132,-0.001391581,-0.001192682,-0.001309571,-0.001391512,-0.00122763,-0.001311431,-0.001426953,-0.001195909,-0.001235019,-0.00119105,-0.001278988,-0.00135304,-0.001311847,-0.001394234
662.507,-0.001494974,-0.001534211,-0.001455738,-0.001352048,-0.001357143,-0.001346954,-0.001256948,-0.001317393,-0.001196503,-0.001288437,-0.00139592,-0.001180954,-0.001120006,-0.00102705,-0.001212962,-0.001308906,-0.001223579,-0.001394234
664.443,-0.001517335,-0.001528593,-0.001506077,-0.001369161,-0.001305813,-0.001432509,-0.001270088,-0.001329148,-0.001211028,-0.001347432,-0.001426953,-0.001267911,-0.001089081,-0.001041036,-0.001137127,-0.001278406,-0.001254965,-0.001301847
666.377,-0.001494963,-0.001469829,-0.001520096,-0.001384614,-0.001283309,-0.001485919,-0.001266006,-0.001322382,-0.001209631,-0.001374093,-0.001409593,-0.001338592,-0.001025576,-0.000975315,-0.001075838,-0.001289118,-0.001314661,-0.001263575
668.31,-0.001476506,-0.001432915,-0.001520096,-0.001329165,-0.001172411,-0.001485919,-0.001312467,-0.001374577,-0.001250357,-0.001345508,-0.001317429,-0.001373588,-0.001135684,-0.001088566,-0.001182802,-0.001335795,-0.001359628,-0.001311963
670.243,-0.001527455,-0.001534813,-0.001520096,-0.001370358,-0.001266729,-0.001473988,-0.001368731,-0.001416787,-0.001320675,-0.001312656,-0.001309972,-0.001315339,-0.001235308,-0.001256521,-0.001214095,-0.00132764,-0.001374827,-0.001280452
672.175,-0.001445819,-0.001440277,-0.001451361,-0.001408785,-0.001385365,-0.001432205,-0.001352459,-0.00142204,-0.001282877,-0.001327522,-0.001378728,-0.001276315,-0.001327241,-0.001405629,-0.001248852,-0.001346717,-0.001384922,-0.001308512
674.106,-0.001458696,-0.001528959,-0.001388432,-0.001431529,-0.001417991,-0.001445066,-0.001351108,-0.001401916,-0.001300299,-0.001349768,-0.001374808,-0.001324729,-0.001403311,-0.001486724,-0.001319899,-0.001367256,-0.001406064,-0.001328447
676.036,-0.00146022,-0.001487841,-0.001432599,-0.001409715,-0.001364021,-0.001455409,-0.001387749,-0.001377792,-0.001397705,-0.001384184,-0.001426953,-0.001341416,-0.001448358,-0.001486724,-0.001409992,-0.001365704,-0.001379081,-0.001352327
677.966,-0.00148555,-0.001534813,-0.001436288,-0.001378686,-0.0012893,-0.001468072,-0.001418387,-0.001395931,-0.001440844,-0.001350147,-0.001332594,-0.0013677,-0.001439278,-0.001486724,-0.001391831,-0.001322211,-0.001278056,-0.001366366
679.894,-0.001490358,-0.001534813,-0.001445902,-0.001341188,-0.001276589,-0.001405787,-0.001384952,-0.001329061,-0.001440844,-0.001420298,-0.001382823,-0.001457774,-0.001443281,-0.00147657,-0.001409992,-0.001282375,-0.001261063,-0.001303687
681.822,-0.001437845,-0.001458392,-0.001417297,-0.00132641,-0.001263811,-0.00138901,-0.001379151,-0.001317458,-0.001440844,-0.001401943,-0.001346112,-0.001457774,-0.001354494,-0.001392525,-0.001316463,-0.001295971,-0.001274997,-0.001316946
683.748,-0.001440366,-0.00138518,-0.001495551,-0.001283633,-0.001207587,-0.001359679,-0.001334835,-0.00132291,-0.00134676,-0.001380291,-0.001302807,-0.001457774,-0.001365645,-0.001338188,-0.001393102,-0.001291091,-0.001253202,-0.00132898
685.674,-0.001402502,-0.001406373,-0.001398631,-0.001284343,-0.001274784,-0.001293903,-0.001336904,-0.001342905,-0.001330902,-0.001327341,-0.001274493,-0.001380188,-0.001321474,-0.001349718,-0.001293231,-0.001278366,-0.001325583,-0.00123115
687.6,-0.001384525,-0.001297614,-0.001471436,-0.001385941,-0.00132228,-0.001449603,-0.001336882,-0.001396725,-0.00127704,-0.001357324,-0.00132337,-0.001391279,-0.001286367,-0.001346899,-0.001225835,-0.00122868,-0.001302817,-0.001154544
689.524,-0.00143399,-0.001408313,-0.001459668,-0.001368243,-0.00125138,-0.001485107,-0.001336162,-0.001370203,-0.001302121,-0.001356942,-0.001327393,-0.001386491,-0.001316733,-0.001357264,-0.001276203,-0.001180686,-0.001329006,-0.001032366
691.447,-0.001449541,-0.001412316,-0.001486766,-0.001315203,-0.001219707,-0.0014107,-0.00136166,-0.001345306,-0.001378015,-0.001382788,-0.001406199,-0.001359378,-0.00136425,-0.001390968,-0.001337532,-0.001144484,-0.001276236,-0.001012732
693.37,-0.001527455,-0.001534813,-0.001520096,-0.001219601,-0.001185976,-0.001253226,-0.001378087,-0.00133634,-0.001419835,-0.001366085,-0.001408457,-0.001323714,-0.001303609,-0.001325076,-0.001282141,-0.001094271,-0.001198955,-0.000989587
695.292,-0.00152244,-0.001528532,-0.001516347,-0.001195258,-0.001228816,-0.0011617,-0.001322473,-0.001249789,-0.001395157,-0.001370499,-0.001426953,-0.001314045,-0.001253421,-0.001327804,-0.001179037,-0.001098429,-0.001230824,-0.000966034
697.213,-0.001491299,-0.001523384,-0.001459214,-0.001134923,-0.001157534,-0.001112312,-0.001243186,-0.001223807,-0.001262564,-0.00131738,-0.001347248,-0.001287513,-0.001211379,-0.00126881,-0.001153947,-0.001126861,-0.001197844,-0.001055879
699.133,-0.001348662,-0.001338078,-0.001359245,-0.001095612,-0.001144007,-0.001047216,-0.001147721,-0.001196108,-0.001099333,-0.001211609,-0.001228691,-0.001194528,-0.001163768,-0.001206029,-0.001121506,-0.001052755,-0.001059144,-0.001046366
701.052,-0.001325805,-0.0013475,-0.001304109,-0.001063244,-0.001141097,-0.000985391,-0.001101215,-0.001182485,-0.001019945,-0.001136087,-0.001145052,-0.001127123,-0.001133358,-0.001249904,-0.001016813,-0.001030622,-0.001049221,-0.001012023
702.971,-0.001279734,-0.001249482,-0.001309985,-0.001080348,-0.001160138,-0.001000557,-0.001035355,-0.001151244,-0.000919466,-0.001135033,-0.001094762,-0.001175303,-0.001077468,-0.001191119,-0.000963817,-0.000952202,-0.001018109,-0.000886296
704.888,-0.001241842,-0.001299802,-0.001183882,-0.001038423,-0.001078019,-0.000998826,-0.000919161,-0.000980069,-0.000858254,-0.001065114,-0.000999119,-0.001131109,-0.001108074,-0.001192173,-0.001023974,-0.00092675,-0.000991982,-0.000861518
706.805,-0.001164563,-0.001199973,-0.001129153,-0.001012134,-0.001084373,-0.000939896,-0.000902426,-0.000954669,-0.000850183,-0.001024153,-0.001010452,-0.001037854,-0.001130019,-0.001147021,-0.001113017,-0.000994872,-0.001029033,-0.000960712
708.721,-0.001226173,-0.001267686,-0.00118466,-0.000946247,-0.001027784,-0.000864709,-0.000888799,-0.00088315,-0.000894448,-0.000979368,-0.001041275,-0.00091746,-0.001071209,-0.001010182,-0.001132236,-0.000960934,-0.00098637,-0.000935498
710.636,-0.001141958,-0.001139942,-0.001143973,-0.001014276,-0.001041598,-0.000986954,-0.000911617,-0.000928913,-0.000894321,-0.000935819,-0.00098631,-0.000885328,-0.00103787,-0.000961625,-0.001114115,-0.000953518,-0.001006249,-0.000900787
712.551,-0.001038545,-0.000996876,-0.001080214,-0.000960664,-0.000946884,-0.000974444,-0.000858276,-0.000863322,-0.00085323,-0.000915637,-0.000946866,-0.000884409,-0.000955181,-0.000803486,-0.001106876,-0.000979345,-0.000979994,-0.000978697
714.464,-0.000929293,-0.000850179,-0.001008408,-0.000894349,-0.000878102,-0.000910596,-0.000852729,-0.000844404,-0.000861055,-0.000863129,-0.000849144,-0.000877115,-0.000930237,-0.000746959,-0.001113514,-0.000880109,-0.000868954,-0.000891263
716.377,-0.00095438,-0.000943372,-0.000965388,-0.00086443,-0.000848631,-0.000880229,-0.000785829,-0.00082717,-0.000744488,-0.000888816,-0.000841037,-0.000936596,-0.000873706,-0.000751093,-0.000996318,-0.000823467,-0.000872827,-0.000774108
718.289,-0.000927823,-0.000930529,-0.000925116,-0.000849694,-0.000872013,-0.000827376,-0.000693294,-0.000668827,-0.000717761,-0.00088519,-0.000818813,-0.000951567,-0.000766527,-0.000689525,-0.000843528,-0.000767578,-0.000885448,-0.000649707
720.2,-0.000921852,-0.00098241,-0.000861293,-0.000832577,-0.000822626,-0.000842529,-0.000590203,-0.000545342,-0.000635065,-0.000823261,-0.000737613,-0.000908909,-0.000771055,-0.000736508,-0.000805602,-0.000788033,-0.00087043,-0.000705637
722.11,-0.00087457,-0.001024974,-0.000724166,-0.000799576,-0.000770442,-0.00082871,-0.000609923,-0.000570889,-0.000648957,-0.000772392,-0.000760347,-0.000784438,-0.000750427,-0.000762958,-0.000737895,-0.000795216,-0.000847854,-0.000742578
724.019,-0.000937044,-0.001099241,-0.000774846,-0.000772745,-0.000717321,-0.00082817,-0.000638189,-0.000650753,-0.000625625,-0.000700622,-0.000803066,-0.000598178,-0.000718995,-0.000765607,-0.000672383,-0.00072941,-0.00082545,-0.00063337
725.928,-0.000922609,-0.000995294,-0.000849924,-0.000842773,-0.000731921,-0.000953625,-0.000747498,-0.000835085,-0.000659911,-0.000724511,-0.000836104,-0.000612918,-0.000696188,-0.000743912,-0.000648464,-0.00074001,-0.000875078,-0.000604942
727.835,-0.000906789,-0.000943585,-0.000869993,-0.000772973,-0.00073877,-0.000807177,-0.000772212,-0.000835563,-0.000708861,-0.000739215,-0.000880417,-0.000598013,-0.000671004,-0.000704693,-0.000637316,-0.00083317,-0.00092323,-0.00074311
729.742,-0.00099447,-0.001041045,-0.000947894,-0.00077272,-0.000711976,-0.000833463,-0.000826759,-0.000944314,-0.000709205,-0.000747387,-0.000806419,-0.000688354,-0.000815589,-0.000784952,-0.000846226,-0.000815196,-0.000900077,-0.000730314
731.648,-0.001023051,-0.00108074,-0.000965361,-0.000788297,-0.000755944,-0.00082065,-0.000825412,-0.000948855,-0.000701969,-0.000811205,-0.000801291,-0.000821119,-0.000846031,-0.000862426,-0.000829635,-0.000819861,-0.000871366,-0.000768355
733.553,-0.000989485,-0.001001125,-0.000977845,-0.000804025,-0.000788864,-0.000819187,-0.000816413,-0.000879885,-0.000752941,-0.000883405,-0.000815928,-0.000950882,-0.000927641,-0.000878602,-0.000976679,-0.000904838,-0.000936413,-0.000873263
735.458,-0.001032265,-0.001047808,-0.001016722,-0.000924495,-0.000980926,-0.000868064,-0.000870387,-0.000940887,-0.000799887,-0.000900629,-0.000808033,-0.000993224,-0.001022157,-0.000968563,-0.00107575,-0.000947575,-0.000891363,-0.001003788
737.361,-0.001049805,-0.001099334,-0.001000277,-0.000987506,-0.00103444,-0.000940571,-0.000963162,-0.000996234,-0.00093009,-0.00093979,-0.000852454,-0.001027125,-0.001067502,-0.001019703,-0.0011153,-0.000988815,-0.000865481,-0.001112149
739.264,-0.001093731,-0.001065649,-0.001121813,-0.001123903,-0.001252697,-0.000995109,-0.001047247,-0.001085694,-0.0010088,-0.001000308,-0.00100368,-0.000996936,-0.001078734,-0.001034065,-0.001123403,-0.001039365,-0.000997421,-0.001081309
741.166,-0.001078782,-0.000940252,-0.001217311,-0.001223381,-0.001264947,-0.001181815,-0.001110944,-0.001088707,-0.001133181,-0.001089801,-0.001136287,-0.001043316,-0.001025297,-0.000971164,-0.001079431,-0.001104995,-0.001149365,-0.001060624
743.067,-0.001101813,-0.000989399,-0.001214227,-0.001200991,-0.001279979,-0.001122003,-0.001077249,-0.000976342,-0.001178157,-0.001190385,-0.001233919,-0.001146852,-0.001098983,-0.001038044,-0.001159923,-0.001224111,-0.001254346,-0.001193875
744.967,-0.001209646,-0.001069968,-0.001349323,-0.001152723,-0.001174198,-0.001131248,-0.001096659,-0.000984015,-0.001209303,-0.001226611,-0.001280119,-0.001173103,-0.001167235,-0.001069853,-0.001264616,-0.001230618,-0.00130622,-0.001155017
746.867,-0.001215155,-0.001009069,-0.001421242,-0.001075651,-0.001109315,-0.001041986,-0.001134649,-0.001003554,-0.001265744,-0.001233249,-0.001224114,-0.001242385,-0.001290528,-0.0012437,-0.001337356,-0.001217369,-0.001292473,-0.001142264
748.765,-0.001141763,-0.001008278,-0.001275247,-0.001061244,-0.001048463,-0.001074024,-0.001107569,-0.001013157,-0.00120198,-0.001281053,-0.001216716,-0.001345389,-0.001362404,-0.001314816,-0.001409992,-0.001252041,-0.001355273,-0.001148809
750.663,-0.001199835,-0.001168482,-0.001231188,-0.001164315,-0.001191333,-0.001137297,-0.001199883,-0.001051083,-0.001348683,-0.001198458,-0.00105947,-0.001337446,-0.0014003,-0.001391814,-0.001408786,-0.001177775,-0.0012152,-0.001140349
752.56,-0.001146044,-0.001182525,-0.001109562,-0.001227252,-0.001231737,-0.001222766,-0.001245418,-0.001164381,-0.001326455,-0.001174305,-0.00107596,-0.00127265,-0.001406528,-0.001471845,-0.00134121,-0.001176068,-0.001210092,-0.001142044
754.456,-0.001101938,-0.001066732,-0.001137144,-0.001272223,-0.001295349,-0.001249097,-0.001248341,-0.001249957,-0.001246724,-0.001174852,-0.001133866,-0.001215839,-0.001337783,-0.001452554,-0.001223011,-0.001168984,-0.001266578,-0.00107139
756.352,-0.00098683,-0.000973684,-0.000999975,-0.001360064,-0.001298501,-0.001421627,-0.001171345,-0.001209121,-0.001133568,-0.001154559,-0.001169536,-0.001139582,-0.001245395,-0.001343221,-0.001147568,-0.001173681,-0.001265274,-0.001082087
758.246,-0.000966291,-0.001011483,-0.000921098,-0.001317289,-0.001320724,-0.001313855,-0.001101315,-0.00110235,-0.00110028,-0.001241608,-0.001271369,-0.001211847,-0.001221191,-0.001287124,-0.001155259,-0.001233593,-0.001242337,-0.001224849
760.14,-0.001022878,-0.001011728,-0.001034027,-0.00125294,-0.001289758,-0.001216122,-0.001133859,-0.001166785,-0.001100933,-0.001187477,-0.001263421,-0.001111533,-0.001131785,-0.001136472,-0.001127098,-0.00121459,-0.001215154,-0.001214027
762.033,-0.001010663,-0.000973039,-0.001048288,-0.001218614,-0.001323032,-0.001114197,-0.001143048,-0.001166683,-0.001119414,-0.001167267,-0.001202161,-0.001132372,-0.001155385,-0.001159381,-0.00115139,-0.00117685,-0.001192896,-0.001160805
763.925,-0.001034347,-0.001045682,-0.001023013,-0.001181781,-0.001222323,-0.00114124,-0.001130652,-0.001141208,-0.001120096,-0.00117557,-0.001185928,-0.001165211,-0.001114206,-0.001073253,-0.001155159,-0.001191574,-0.001183633,-0.001199514
765.816,-0.001089192,-0.001111421,-0.001066963,-0.001182872,-0.00127541,-0.001090334,-0.00117554,-0.001165069,-0.001186011,-0.001123694,-0.001074882,-0.001172505,-0.001217752,-0.001169721,-0.001265783,-0.0011706,-0.001138561,-0.001202639
